chrom	fold	centered_start	centered_end	n_insertions	URQ_orig	URQ_sine	URQ_diff	insertion_sites
chr8	7	111583232	112893952	3	-0.43486613035202026	-0.40898144245147705	0.025884687900543213	[655887, 656519, 656861]
chr8	7	88705024	90015744	1	-0.3371550440788269	-0.3365898132324219	0.0005652308464050293	[656619]
chr8	7	88705024	90015744	2	-0.3371550440788269	-0.2725412845611572	0.06461375951766968	[655446, 656236]
chr8	7	88705024	90015744	3	-0.3371550440788269	-0.2944439649581909	0.042711079120635986	[655852, 656246, 657040]
chr8	7	118022144	119332864	1	-0.22231605648994446	-0.22279149293899536	-0.0004754364490509033	[655871]
chr8	7	118022144	119332864	2	-0.22231605648994446	-0.222749724984169	-0.00043366849422454834	[655764, 656923]
chr8	7	118022144	119332864	3	-0.22231605648994446	-0.22103282809257507	0.0012832283973693848	[655382, 655639, 656860]
chrX	7	167000064	168310784	1	-0.1418313980102539	-0.14270929992198944	-0.0008779019117355347	[656682]
chrX	7	167000064	168310784	2	-0.1418313980102539	0.006395956501364708	0.14822735451161861	[655691, 656956]
chrX	7	167000064	168310784	3	-0.1418313980102539	0.004366182256489992	0.1461975802667439	[655613, 656403, 656820]
chrX	7	159137792	160448512	1	-0.2705286741256714	-0.269852876663208	0.0006757974624633789	[656954]
chrX	7	159137792	160448512	2	-0.2705286741256714	-0.26517757773399353	0.0053510963916778564	[655433, 655856]
chrX	7	159137792	160448512	3	-0.2705286741256714	-0.2657126486301422	0.004816025495529175	[655417, 655724, 656555]
chrX	7	157673472	158984192	1	-0.3775661587715149	-0.375671923160553	0.001894235610961914	[657141]
chrX	7	157673472	158984192	2	-0.3775661587715149	-0.37985509634017944	-0.0022889375686645508	[655717, 656578]
chrX	7	157673472	158984192	3	-0.3775661587715149	-0.3754044473171234	0.0021617114543914795	[655784, 656582, 657068]
chrX	7	166264832	167575552	1	-0.23240739107131958	-0.22894267737865448	0.0034647136926651	[657199]
chrX	7	166264832	167575552	2	-0.23240739107131958	-0.15234722197055817	0.08006016910076141	[656322, 657021]
chrX	7	166264832	167575552	3	-0.23240739107131958	-0.20610110461711884	0.026306286454200745	[655751, 656079, 657134]
chrX	7	99522560	100833280	1	-0.17354314029216766	-0.17598773539066315	-0.0024445950984954834	[656167]
chrX	7	99522560	100833280	2	-0.17354314029216766	-0.015805361792445183	0.15773777849972248	[656761, 657076]
chrX	7	99522560	100833280	3	-0.17354314029216766	-0.1778182089328766	-0.004275068640708923	[655445, 655907, 656531]
